29.60073 37.48803
32.23612 40.18390
34.80322 44.50614
27.15101 38.27309
33.36905 37.80560
29.02030 29.14538
35.06650 34.55128
39.95988 38.59497
33.63948 36.68777
28.43596 33.53364
32.61953 30.87509
30.55448 34.72408
35.44320 32.18615
34.70387 39.46355
35.99774 32.02111
33.95601 38.61872
34.53449 37.23588
39.74803 36.57651
28.56451 37.07294
36.43143 36.29738
39.31178 38.56372
38.45133 38.74655
30.61989 37.89714
33.87062 32.56340
36.16237 33.87635
39.84750 36.43603
32.35096 36.66157
30.49088 31.90633
38.48763 37.17989
31.29081 37.88506
42.96483 27.17128
38.55674 35.03160
31.78509 34.73545
30.95156 38.80624
34.79438 34.93575
35.24282 36.45838
41.96920 34.09434
42.73457 29.63666
37.90307 33.14785
35.41222 33.08745
40.55389 39.15627
37.16105 34.63300
34.77627 30.36194
42.27712 31.53888
37.52076 27.99613
38.76584 28.28955
40.96422 30.22364
39.88735 37.31652
43.71576 26.41351
39.76227 35.33776
44.46517 32.79880
44.54272 29.63763
39.85006 32.30990
41.38663 27.21677
45.70274 34.39074
40.98324 34.11881
41.15755 31.98990
44.92734 35.49125
45.09539 33.76871
42.87083 32.17118
43.77842 32.00668
43.35227 33.06977
48.67662 28.58238
48.67901 27.69760
45.14896 26.24735
42.90811 24.48147
46.31357 30.01119
51.26191 32.42099
43.07927 29.30913
43.21680 25.61953
46.44833 27.38132
46.23034 29.94735
46.49070 33.98936
45.18141 24.04280
46.38589 29.13966
48.63017 31.41489
49.88588 23.58719
46.02725 24.75525
48.94892 30.82916
46.30759 25.79801
49.94936 31.51171
47.29158 25.63061
48.51243 22.66238
48.71828 26.40102
46.48426 23.32813
44.96930 27.68288
50.04402 24.33603
40.08753 20.24251
49.82346 24.75585
48.16153 23.48499
53.32646 26.43088
50.78838 26.82477
50.84764 23.15583
45.05692 25.39311
49.60972 20.61440
53.63531 24.49842
50.41211 22.09999
49.15094 16.94552
52.31698 24.97879
57.31710 17.72348
51.84331 27.45284
50.59278 29.24317
49.44184 27.12798
53.29714 25.43200
48.98826 25.18998
55.11262 24.66237
52.28779 21.57577
58.20674 21.45546
57.30113 23.38018
55.46891 18.47095
55.18279 22.27414
54.85319 22.33122
57.48036 23.23292
50.66286 24.26718
54.76328 15.95487
53.06828 17.14768
55.22282 25.88411
56.95397 18.36689
57.01669 24.74220
59.41720 20.16637
60.24711 25.39994
55.43535 28.13884
54.97776 22.12266
56.97292 17.23533
58.51954 19.55772
60.66611 18.51928
57.93555 26.32323
61.04870 24.73928
58.00491 18.00170
59.16827 16.55382
61.63927 18.15829
63.43281 22.73667
59.69886 21.94576
57.87250 18.66963
61.74738 14.93232
64.24674 19.41681
64.40217 25.80961
58.39668 21.04540
62.54857 22.14045
55.27389 19.72031
64.79220 16.26301
62.71338 18.94085
62.93598 20.37723
60.57365 10.63052
67.67072 16.72425
67.15311 16.92220
65.22984 18.87353
64.45292 17.10591
65.09100 16.64872
66.76801 18.70595
65.46806 11.58163
65.70225 17.02637
66.76647 16.48978
66.37227 18.36249
65.45582 15.64020
68.11534 17.07017
63.25663 12.81129
64.96184 15.97646
64.39101 12.93334
66.59302 15.01805
66.65410 17.66786
66.09594 15.54438
67.84596 10.15411
62.51198 16.20841
69.11678 14.99345
69.58281 15.95220
65.97352 20.57488
64.43455 13.40380
69.38727 16.20203
69.38437 11.65819
64.33781 12.04907
63.09403 9.67648
66.46112 12.51557
68.02067 7.74801
70.36820 14.14443
66.61438 7.82806
68.59964 14.13243
71.83743 15.12700
68.17435 14.66877
74.35187 12.78744
69.00636 14.23841
73.30890 12.68562
71.00511 10.93797
69.02723 8.80278
73.97601 7.43798
67.80450 9.88422
73.87863 12.25610
75.12793 7.95805
72.09977 12.34692
76.16810 12.29560
68.36837 11.00674
80.93095 8.37521
72.27231 13.09573
75.24333 10.08473
74.74029 10.44368
73.36810 7.97500
76.48264 11.21625
73.79275 12.67616
70.47958 14.62742
74.37343 11.75629
68.27767 9.94975
72.59791 12.60982
74.62417 9.81742
72.64506 6.25404
81.74508 8.75866
78.14744 6.68571
78.72443 13.21920
71.79766 10.72504
78.17558 2.38069
81.48627 7.98390
80.21602 5.65801
79.99263 8.08665
74.91116 6.81691
76.67238 5.84755
74.35494 8.49488
78.92603 8.25608
81.81446 6.35965
81.20246 3.22469
77.38061 6.07637
81.62964 7.74703
83.11749 10.62498
82.43328 -2.39064
78.96903 1.70417
79.69867 7.03415
82.49883 7.03684
85.11917 9.30256
78.45194 3.94277
79.78460 6.04464
77.17934 12.19201
85.09265 1.51844
86.20799 8.94980
86.64298 9.80321
82.58682 7.01465
78.77965 2.10370
79.83515 4.44539
81.63860 2.89709
85.83676 1.51374
92.42382 4.17931
83.99203 1.35725
85.06409 5.58788
83.95129 4.20048
81.09593 1.93095
84.24222 3.11924
85.90304 4.05369
83.34665 11.84923
83.55418 3.39596
81.96866 3.11232
85.79280 7.85626
90.59440 3.78317
86.12747 3.71406
85.78853 5.12512
88.24148 4.17257
90.16806 1.74990
83.77940 5.04436
85.90930 9.15552
92.70304 3.26467
87.13074 -0.88184
86.10402 -1.54626
92.67424 4.93651
91.64569 5.17918
91.71046 -0.19149
93.93732 1.33127
91.46184 -2.15764
91.84980 1.43866
84.99480 4.75079
90.96566 5.51264
92.24173 -1.97287
80.47565 83.99398
77.25140 90.12807
75.38121 89.61388
80.25917 93.14090
76.71869 91.72224
79.35401 85.63756
74.61048 89.03823
82.07949 90.22839
74.30945 86.32412
76.76888 92.96018
81.09910 91.59907
72.39436 98.15394
77.58577 95.36560
73.36325 93.44652
73.94239 93.86014
71.86950 93.38855
77.76618 100.16677
78.84854 91.56047
71.34963 90.92765
79.43461 96.59218
74.52016 91.99096
74.31079 91.66151
77.02340 89.00963
74.83907 95.87357
71.90371 95.43540
75.45316 95.06331
74.30823 92.08507
79.54472 92.98421
77.14651 96.83185
80.60531 88.17558
75.98835 92.15239
70.68392 92.28745
73.39817 91.23450
72.97696 93.46891
70.92985 96.17241
72.55697 93.35680
67.38848 100.67963
69.98571 97.75835
69.53804 94.84126
66.44126 92.98312
70.92306 92.36340
73.62460 97.04802
69.81065 93.19923
68.98204 90.12735
73.65950 90.52661
74.72634 91.42718
68.48391 101.12172
71.32061 94.10856
77.37818 97.33502
68.04916 92.13635
73.74886 98.53281
69.30191 95.12795
62.85184 93.12833
73.40181 99.21525
72.93432 96.41831
68.81720 94.60478
70.29134 96.12805
72.80430 98.78838
66.69518 94.89058
64.33870 95.15567
64.53976 94.99050
72.28208 101.27769
61.79187 95.45215
72.27746 95.47795
69.38869 99.34347
66.46713 100.04663
65.11353 94.98333
65.45743 95.41054
70.27601 101.71127
66.31851 98.93871
66.81228 96.76904
67.46952 98.06852
63.68343 102.25665
67.96436 99.23519
68.76880 97.03897
61.38557 98.60618
63.81875 98.27997
63.65408 98.82658
69.02479 98.91973
63.34174 96.76663
61.60284 98.18692
67.46161 98.35214
64.74630 96.54612
61.70522 99.83381
69.71996 99.50976
58.36055 103.17982
60.48823 94.71070
60.02334 98.60494
57.69661 98.52981
63.73180 94.08783
66.57171 106.43212
61.36890 95.97174
64.82247 101.26264
57.67091 96.85986
53.28249 97.96599
58.82392 99.94800
55.75259 100.77351
58.44112 97.33863
65.16562 97.67296
62.93461 98.51122
